Proteins
MaxQuant:feature intensity,ass_0,ass_1,ass_2,ass_3,ass_4,ass_5,ass_6,ass_7,SV_config_2,SV_config_1,SV_config_1_L,SV_config_2_H,SV_config_2_L,SV_config_1_H
prot_2698,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1060700.0,251500.0,365540.0,625420.0
prot_2699,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2700,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3589400.0,4437600.0,5487600.0,2354200.0
prot_2701,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2702,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2703,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2704,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1383300.0,472390.0,616090.0,1100000.0

Ratios,Ratio_H_L_config_1,Ratio_H_L_config_2
prot_0,null,null
prot_1,null,null
prot_2,null,null
prot_3,null,null
prot_4,null,null
prot_5,null,null
prot_6,null,null
prot_7,null,null
prot_8,null,null
prot_9,null,null
prot_10,null,null
prot_11,null,null
prot_12,null,null
prot_13,null,null
prot_14,null,null
prot_15,null,null
prot_16,null,null
prot_17,null,null
prot_18,null,null
prot_19,null,null
prot_20,null,null
prot_21,null,null
prot_22,null,null
prot_23,null,null
prot_24,null,null
prot_25,null,null
prot_26,null,null
prot_27,null,null
prot_28,null,null
prot_29,null,null
prot_30,null,null
prot_31,null,null
prot_32,null,null
prot_33,null,null
prot_34,null,null
prot_35,null,null
prot_36,null,null
prot_37,null,null
prot_38,null,null
prot_39,null,null
prot_40,null,null
prot_41,null,null
prot_42,null,null
prot_43,null,null
prot_44,null,null
prot_45,null,null
prot_46,null,null
prot_47,null,null
prot_48,null,null
prot_49,null,null
prot_50,null,null
prot_51,null,null
prot_52,null,null
prot_53,null,null
prot_54,null,null
prot_55,null,null
prot_56,null,null
prot_57,null,null
prot_58,null,null
prot_59,null,null
prot_60,null,null
prot_61,null,null
prot_62,null,null
prot_63,null,null
prot_64,null,null
prot_65,null,null
prot_66,null,null
prot_67,null,null
prot_68,null,null
prot_69,null,null
prot_70,null,null
prot_71,null,null
prot_72,null,null
prot_73,null,null
prot_74,null,null
prot_75,null,null
prot_76,null,null
prot_77,null,null
prot_78,null,null
prot_79,null,null
prot_80,null,null
prot_81,null,null
prot_82,null,null
prot_83,null,null
prot_84,null,null
prot_85,null,null
prot_86,null,null
prot_87,null,null
prot_88,null,null
prot_89,null,null
prot_90,null,null
prot_91,null,null
prot_92,null,null
prot_93,null,null
prot_94,null,null
prot_95,null,null
prot_96,null,null
prot_97,null,null
prot_98,null,null
prot_99,null,null
prot_100,null,null
prot_101,null,null
prot_102,null,null
prot_103,null,null
prot_104,null,null
prot_105,null,null
prot_106,null,null
prot_107,null,null
prot_108,null,null
prot_109,null,null
prot_110,null,null
prot_111,null,null
prot_112,null,null
prot_113,null,null
prot_114,null,null
prot_115,null,null
prot_116,null,null
prot_117,null,null
prot_118,null,null
prot_119,null,null
prot_120,null,null
prot_121,null,null
prot_122,null,null
prot_123,null,null
prot_124,null,null
prot_125,null,null
prot_126,null,null
prot_127,null,null
prot_128,null,null
prot_129,null,null
prot_130,null,null
prot_131,null,null
prot_132,null,null
prot_133,null,null
prot_134,null,null
prot_135,null,null
prot_136,null,null
prot_137,null,null
prot_138,null,null
prot_139,null,null
prot_140,null,null
prot_141,null,null
prot_142,null,null
prot_143,null,null
prot_144,null,null
prot_145,null,null
prot_146,null,null
prot_147,null,null
prot_148,null,null
prot_149,null,null
prot_150,null,null
prot_151,null,null
prot_152,null,null
prot_153,null,null
prot_154,null,null
prot_155,null,null
prot_156,null,null
prot_157,null,null
prot_158,null,null
prot_159,null,null
prot_160,null,null
prot_161,null,null
prot_162,null,null
prot_163,null,null
prot_164,null,null
prot_165,null,null
prot_166,null,null
prot_167,null,null
prot_168,null,null
prot_169,null,null
prot_170,null,null
prot_171,null,null
prot_172,null,null
prot_173,null,null
prot_174,null,null
prot_175,null,null
prot_176,null,null
prot_177,null,null
prot_178,null,null
prot_179,null,null
prot_180,null,null
prot_181,null,null
prot_182,null,null
prot_183,null,null
prot_184,null,null
prot_185,null,null
prot_186,null,null
prot_187,null,null
prot_188,null,null
prot_189,null,null
prot_190,null,null
prot_191,null,null
prot_192,null,null
prot_193,null,null
prot_194,null,null
prot_195,null,null
prot_196,null,null
prot_197,null,null
prot_198,null,null
prot_199,null,null
prot_200,null,null
prot_201,null,null
prot_202,null,null
prot_203,null,null
prot_204,null,null
prot_205,null,null
prot_206,null,null
prot_207,null,null
prot_208,null,null
prot_209,null,null
prot_210,null,null
prot_211,null,null
prot_212,null,null
prot_213,null,null
prot_214,null,null
prot_215,null,null
prot_216,null,null
prot_217,null,null
prot_218,null,null
prot_219,null,null
prot_220,null,null
prot_221,null,null
prot_222,null,null
prot_223,null,null
prot_224,null,null
prot_225,null,null
prot_226,null,null
prot_227,null,null
prot_228,null,null
prot_229,null,null
prot_230,null,null
prot_231,null,null
prot_232,null,null
prot_233,null,null
prot_234,null,null
prot_235,null,null
prot_236,null,null
prot_237,null,null
prot_238,null,null
prot_239,null,null
prot_240,null,null
prot_241,null,null
prot_242,null,null
prot_243,null,null
prot_244,null,null
prot_245,null,null
prot_246,null,null
prot_247,null,null
prot_248,null,null
prot_249,null,null
prot_250,null,null
prot_251,null,null
prot_252,null,null
prot_253,null,null
prot_254,null,null
prot_255,null,null
prot_256,null,null
prot_257,null,null
prot_258,null,null
prot_259,null,null
prot_260,null,null
prot_261,null,null
prot_262,null,null
prot_263,null,null
prot_264,null,null
prot_265,null,null
prot_266,null,null
prot_267,null,null
prot_268,null,null
prot_269,null,null
prot_270,null,null
prot_271,null,null
prot_272,null,null
prot_273,null,null
prot_274,null,null
prot_275,null,null
prot_276,null,null
prot_277,null,null
prot_278,null,null
prot_279,null,null
prot_280,null,null
prot_281,null,null
prot_282,null,null
prot_283,null,null
prot_284,null,null
prot_285,null,null
prot_286,null,null
prot_287,null,null
prot_288,null,null
prot_289,null,null
prot_290,null,null
prot_291,null,null
prot_292,null,null
prot_293,null,null
prot_294,null,null
prot_295,null,null
prot_296,null,null
prot_297,null,null
prot_298,null,null
prot_299,null,null
prot_300,null,null
prot_301,null,null
prot_302,null,null
prot_303,null,null
prot_304,null,null
prot_305,null,null
prot_306,null,null
prot_307,null,null
prot_308,null,null
prot_309,null,null
prot_310,null,null
prot_311,null,null
prot_312,null,null
prot_313,null,null
prot_314,null,null
prot_315,null,null
prot_316,null,null
prot_317,null,null
prot_318,null,null
prot_319,null,null
prot_320,null,null
prot_321,null,null
prot_322,null,null
prot_323,null,null
prot_324,null,null
prot_325,null,null
prot_326,null,null
prot_327,null,null
prot_328,null,null
prot_329,null,null
prot_330,null,null
prot_331,null,null
prot_332,null,null
prot_333,null,null
prot_334,null,null
prot_335,null,null
prot_336,null,null
prot_337,null,null
prot_338,null,null
prot_339,null,null
prot_340,null,null
prot_341,null,null
prot_342,null,null
prot_343,null,null
prot_344,null,null
prot_345,null,null
prot_346,null,null
prot_347,null,null
prot_348,null,null
prot_349,null,null
prot_350,null,null
prot_351,null,null
prot_352,null,null
prot_353,null,null
prot_354,null,null
prot_355,null,null
prot_356,null,null
prot_357,null,null
prot_358,null,null
prot_359,null,null
prot_360,null,null
prot_361,null,null
prot_362,null,null
prot_363,null,null
prot_364,null,null
prot_365,null,null
prot_366,null,null
prot_367,null,null
prot_368,null,null
prot_369,null,null
prot_370,null,null
prot_371,null,null
prot_372,null,null
prot_373,null,null
prot_374,null,null
prot_375,null,null
prot_376,null,null
prot_377,null,null
prot_378,null,null
prot_379,null,null
prot_380,null,null
prot_381,null,null
prot_382,null,null
prot_383,null,null
prot_384,null,null
prot_385,null,null
prot_386,null,null
prot_387,null,null
prot_388,null,null
prot_389,null,null
prot_390,null,null
prot_391,null,null
prot_392,null,null
prot_393,null,null
prot_394,null,null
prot_395,null,null
prot_396,null,null
prot_397,null,null
prot_398,null,null
prot_399,null,null
prot_400,null,null
prot_401,null,null
prot_402,null,null
prot_403,null,null
prot_404,null,null
prot_405,null,null
prot_406,null,null
prot_407,null,null
prot_408,null,null
prot_409,null,null
prot_410,null,null
prot_411,null,null
prot_412,null,null
prot_413,null,null
prot_414,null,null
prot_415,null,null
prot_416,null,null
prot_417,null,null
prot_418,null,null
prot_419,null,null
prot_420,null,null
prot_421,null,null
prot_422,null,null
prot_423,null,null
prot_424,null,null
prot_425,null,null
prot_426,null,null
prot_427,null,null
prot_428,null,null
prot_429,null,null
prot_430,null,null
prot_431,null,null
prot_432,null,null
prot_433,null,null
prot_434,null,null
prot_435,null,null
prot_436,null,null
prot_437,null,null
prot_438,null,null
prot_439,null,null
prot_440,null,null
prot_441,null,null
prot_442,null,null
prot_443,null,null
prot_444,null,null
prot_445,null,null
prot_446,null,null
prot_447,null,null
prot_448,null,null
prot_449,null,null
prot_450,null,null
prot_451,null,null
prot_452,null,null
prot_453,null,null
prot_454,null,null
prot_455,null,null
prot_456,null,null
prot_457,null,null
prot_458,null,null
prot_459,null,null
prot_460,null,null
prot_461,null,null
prot_462,null,null
prot_463,null,null
prot_464,null,null
prot_465,null,null
prot_466,null,null
prot_467,null,null
prot_468,null,null
prot_469,null,null
prot_470,null,null
prot_471,null,null
prot_472,null,null
prot_473,null,null
prot_474,null,null
prot_475,null,null
prot_476,null,null
prot_477,null,null
prot_478,null,null
prot_479,null,null
prot_480,null,null
prot_481,null,null
prot_482,null,null
prot_483,null,null
prot_484,null,null
prot_485,null,null
prot_486,null,null
prot_487,null,null
prot_488,null,null
prot_489,null,null
prot_490,null,null
prot_491,null,null
prot_492,null,null
prot_493,null,null
prot_494,null,null
prot_495,null,null
prot_496,null,null
prot_497,null,null
prot_498,null,null
prot_499,null,null
prot_500,null,null
prot_501,null,null
prot_502,null,null
prot_503,null,null
prot_504,null,null
prot_505,null,null
prot_506,null,null
prot_507,null,null
prot_508,null,null
prot_509,null,null
prot_510,null,null
prot_511,null,null
prot_512,null,null
prot_513,null,null
prot_514,null,null
prot_515,null,null
prot_516,null,null
prot_517,null,null
prot_518,null,null
prot_519,null,null
prot_520,null,null
prot_521,null,null
prot_522,null,null
prot_523,null,null
prot_524,null,null
prot_525,null,null
prot_526,null,null
prot_527,null,null
prot_528,null,null
prot_529,null,null
prot_530,null,null
prot_531,null,null
prot_532,null,null
prot_533,null,null
prot_534,null,null
prot_535,null,null
prot_536,null,null
prot_537,null,null
prot_538,null,null
prot_539,null,null
prot_540,null,null
prot_541,null,null
prot_542,null,null
prot_543,null,null
prot_544,null,null
prot_545,null,null
prot_546,null,null
prot_547,null,null
prot_548,null,null
prot_549,null,null
prot_550,null,null
prot_551,null,null
prot_552,null,null
prot_553,null,null
prot_554,null,null
prot_555,null,null
prot_556,null,null
prot_557,null,null
prot_558,null,null
prot_559,null,null
prot_560,null,null
prot_561,null,null
prot_562,null,null
prot_563,null,null
prot_564,null,null
prot_565,null,null
prot_566,null,null
prot_567,null,null
prot_568,null,null
prot_569,null,null
prot_570,null,null
prot_571,null,null
prot_572,null,null
prot_573,null,null
prot_574,null,null
prot_575,null,null
prot_576,null,null
prot_577,null,null
prot_578,null,null
prot_579,null,null
prot_580,null,null
prot_581,null,null
prot_582,null,null
prot_583,null,null
prot_584,null,null
prot_585,null,null
prot_586,null,null
prot_587,null,null
prot_588,null,null
prot_589,null,null
prot_590,null,null
prot_591,null,null
prot_592,null,null
prot_593,null,null
prot_594,null,null
prot_595,null,null
prot_596,null,null
prot_597,null,null
prot_598,null,null
prot_599,null,null
prot_600,null,null
prot_601,null,null
prot_602,null,null
prot_603,null,null
prot_604,null,null
prot_605,null,null
prot_606,null,null
prot_607,null,null
prot_608,null,null
prot_609,null,null
prot_610,null,null
prot_611,null,null
prot_612,null,null
prot_613,null,null
prot_614,null,null
prot_615,null,null
prot_616,null,null
prot_617,null,null
prot_618,null,null
prot_619,null,null
prot_620,null,null
prot_621,null,null
prot_622,null,null
prot_623,null,null
prot_624,null,null
prot_625,null,null
prot_626,null,null
prot_627,null,null
prot_628,null,null
prot_629,null,null
prot_630,null,null
prot_631,null,null
prot_632,null,null
prot_633,null,null
prot_634,null,null
prot_635,null,null
prot_636,null,null
prot_637,null,null
prot_638,null,null
prot_639,null,null
prot_640,null,null
prot_641,null,null
prot_642,null,null
prot_643,null,null
prot_644,null,null
prot_645,null,null
prot_646,null,null
prot_647,null,null
prot_648,null,null
prot_649,null,null
prot_650,null,null
prot_651,null,null
prot_652,null,null
prot_653,null,null
prot_654,null,null
prot_655,null,null
prot_656,null,null
prot_657,null,null
prot_658,null,null
prot_659,null,null
prot_660,null,null
prot_661,null,null
prot_662,null,null
prot_663,null,null
prot_664,null,null
prot_665,null,null
prot_666,null,null
prot_667,null,null
prot_668,null,null
prot_669,null,null
prot_670,null,null
prot_671,null,null
prot_672,null,null
prot_673,null,null
prot_674,null,null
prot_675,null,null
prot_676,null,null
prot_677,null,null
prot_678,null,null
prot_679,null,null
prot_680,null,null
prot_681,null,null
prot_682,null,null
prot_683,null,null
prot_684,null,null
prot_685,null,null
prot_686,null,null
prot_687,null,null
prot_688,null,null
prot_689,null,null
prot_690,null,null
prot_691,null,null
prot_692,null,null
prot_693,null,null
prot_694,null,null
prot_695,null,null
prot_696,null,null
prot_697,null,null
prot_698,null,null
prot_699,null,null
prot_700,null,null
prot_701,null,null
prot_702,null,null
prot_703,null,null
prot_704,null,null
prot_705,null,null
prot_706,null,null
prot_707,null,null
prot_708,null,null
prot_709,null,null
prot_710,null,null
prot_711,null,null
prot_712,null,null
prot_713,null,null
prot_714,null,null
prot_715,null,null
prot_716,null,null
prot_717,null,null
prot_718,null,null
prot_719,null,null
prot_720,null,null
prot_721,null,null
prot_722,null,null
prot_723,null,null
prot_724,null,null
prot_725,null,null
prot_726,null,null
prot_727,null,null
prot_728,null,null
prot_729,null,null
prot_730,null,null
prot_731,null,null
prot_732,null,null
prot_733,null,null
prot_734,null,null
prot_735,null,null
prot_736,null,null
prot_737,null,null
prot_738,null,null
prot_739,null,null
prot_740,null,null
prot_741,null,null
prot_742,null,null
prot_743,null,null
prot_744,null,null
prot_745,null,null
prot_746,null,null
prot_747,null,null
prot_748,null,null
prot_749,null,null
prot_750,null,null
prot_751,null,null
prot_752,null,null
prot_753,null,null
prot_754,null,null
prot_755,null,null
prot_756,null,null
prot_757,null,null
prot_758,null,null
prot_759,null,null
prot_760,null,null
prot_761,null,null
prot_762,null,null
prot_763,null,null
prot_764,null,null
prot_765,null,null
prot_766,null,null
prot_767,null,null
prot_768,null,null
prot_769,null,null
prot_770,null,null
prot_771,null,null
prot_772,null,null
prot_773,null,null
prot_774,null,null
prot_775,null,null
prot_776,null,null
prot_777,null,null
prot_778,null,null
prot_779,null,null
prot_780,null,null
prot_781,null,null
prot_782,null,null
prot_783,null,null
prot_784,null,null
prot_785,null,null
prot_786,null,null
prot_787,null,null
prot_788,null,null
prot_789,null,null
prot_790,null,null
prot_791,null,null
prot_792,null,null
prot_793,null,null
prot_794,null,null
prot_795,null,null
prot_796,null,null
prot_797,null,null
prot_798,null,null
prot_799,null,null
prot_800,null,null
prot_801,null,null
prot_802,null,null
prot_803,null,null
prot_804,null,null
prot_805,null,null
prot_806,null,null
prot_807,null,null
prot_808,null,null
prot_809,null,null
prot_810,null,null
prot_811,null,null
prot_812,null,null
prot_813,null,null
prot_814,null,null
prot_815,null,null
prot_816,null,null
prot_817,null,null
prot_818,null,null
prot_819,null,null
prot_820,null,null
prot_821,null,null
prot_822,null,null
prot_823,null,null
prot_824,null,null
prot_825,null,null
prot_826,null,null
prot_827,null,null
prot_828,null,null
prot_829,null,null
prot_830,null,null
prot_831,null,null
prot_832,null,null
prot_833,null,null
prot_834,null,null
prot_835,null,null
prot_836,null,null
prot_837,null,null
prot_838,null,null
prot_839,null,null
prot_840,null,null
prot_841,null,null
prot_842,null,null
prot_843,null,null
prot_844,null,null
prot_845,null,null
prot_846,null,null
prot_847,null,null
prot_848,null,null
prot_849,null,null
prot_850,null,null
prot_851,null,null
prot_852,null,null
prot_853,null,null
prot_854,null,null
prot_855,null,null
prot_856,null,null
prot_857,null,null
prot_858,null,null
prot_859,null,null
prot_860,null,null
prot_861,null,null
prot_862,null,null
prot_863,null,null
prot_864,null,null
prot_865,null,null
prot_866,null,null
prot_867,null,null
prot_868,null,null
prot_869,null,null
prot_870,null,null
prot_871,null,null
prot_872,null,null
prot_873,null,null
prot_874,null,null
prot_875,null,null
prot_876,null,null
prot_877,null,null
prot_878,null,null
prot_879,null,null
prot_880,null,null
prot_881,null,null
prot_882,null,null
prot_883,null,null
prot_884,null,null
prot_885,null,null
prot_886,null,null
prot_887,null,null
prot_888,null,null
prot_889,null,null
prot_890,null,null
prot_891,null,null
prot_892,null,null
prot_893,null,null
prot_894,null,null
prot_895,null,null
prot_896,null,null
prot_897,null,null
prot_898,null,null
prot_899,null,null
prot_900,null,null
prot_901,null,null
prot_902,null,null
prot_903,null,null
prot_904,null,null
prot_905,null,null
prot_906,null,null
prot_907,null,null
prot_908,null,null
prot_909,null,null
prot_910,null,null
prot_911,null,null
prot_912,null,null
prot_913,null,null
prot_914,null,null
prot_915,null,null
prot_916,null,null
prot_917,null,null
prot_918,null,null
prot_919,null,null
prot_920,null,null
prot_921,null,null
prot_922,null,null
prot_923,null,null
prot_924,null,null
prot_925,null,null
prot_926,null,null
prot_927,null,null
prot_928,null,null
prot_929,null,null
prot_930,null,null
prot_931,null,null
prot_932,null,null
prot_933,null,null
prot_934,null,null
prot_935,null,null
prot_936,null,null
prot_937,null,null
prot_938,null,null
prot_939,null,null
prot_940,null,null
prot_941,null,null
prot_942,null,null
prot_943,null,null
prot_944,null,null
prot_945,null,null
prot_946,null,null
prot_947,null,null
prot_948,null,null
prot_949,null,null
prot_950,null,null
prot_951,null,null
prot_952,null,null
prot_953,null,null
prot_954,null,null
prot_955,null,null
prot_956,null,null
prot_957,null,null
prot_958,null,null
prot_959,null,null
prot_960,null,null
prot_961,null,null
prot_962,null,null
prot_963,null,null
prot_964,null,null
prot_965,null,null
prot_966,null,null
prot_967,null,null
prot_968,null,null
prot_969,null,null
prot_970,null,null
prot_971,null,null
prot_972,null,null
prot_973,null,null
prot_974,null,null
prot_975,null,null
prot_976,null,null
prot_977,null,null
prot_978,null,null
prot_979,null,null
prot_980,null,null
prot_981,null,null
prot_982,null,null
prot_983,null,null
prot_984,null,null
prot_985,null,null
prot_986,null,null
prot_987,null,null
prot_988,null,null
prot_989,null,null
prot_990,null,null
prot_991,null,null
prot_992,null,null
prot_993,null,null
prot_994,null,null
prot_995,null,null
prot_996,null,null
prot_997,null,null
prot_998,null,null
prot_999,null,null
prot_1000,null,null
prot_1001,null,null
prot_1002,null,null
prot_1003,null,null
prot_1004,null,null
prot_1005,null,null
prot_1006,null,null
prot_1007,null,null
prot_1008,null,null
prot_1009,null,null
prot_1010,null,null
prot_1011,null,null
prot_1012,null,null
prot_1013,null,null
prot_1014,null,null
prot_1015,null,null
prot_1016,null,null
prot_1017,null,null
prot_1018,null,null
prot_1019,null,null
prot_1020,null,null
prot_1021,null,null
prot_1022,null,null
prot_1023,null,null
prot_1024,null,null
prot_1025,null,null
prot_1026,null,null
prot_1027,null,null
prot_1028,null,null
prot_1029,null,null
prot_1030,null,null
prot_1031,null,null
prot_1032,null,null
prot_1033,null,null
prot_1034,null,null
prot_1035,null,null
prot_1036,null,null
prot_1037,null,null
prot_1038,null,null
prot_1039,null,null
prot_1040,null,null
prot_1041,null,null
prot_1042,null,null
prot_1043,null,null
prot_1044,null,null
prot_1045,null,null
prot_1046,null,null
prot_1047,null,null
prot_1048,null,null
prot_1049,null,null
prot_1050,null,null
prot_1051,null,null
prot_1052,null,null
prot_1053,null,null
prot_1054,null,null
prot_1055,null,null
prot_1056,null,null
prot_1057,null,null
prot_1058,null,null
prot_1059,null,null
prot_1060,null,null
prot_1061,null,null
prot_1062,null,null
prot_1063,null,null
prot_1064,null,null
prot_1065,null,null
prot_1066,null,null
prot_1067,null,null
prot_1068,null,null
prot_1069,null,null
prot_1070,null,null
prot_1071,null,null
prot_1072,null,null
prot_1073,null,null
prot_1074,null,null
prot_1075,null,null
prot_1076,null,null
prot_1077,null,null
prot_1078,null,null
prot_1079,null,null
prot_1080,null,null
prot_1081,null,null
prot_1082,null,null
prot_1083,null,null
prot_1084,null,null
prot_1085,null,null
prot_1086,null,null
prot_1087,null,null
prot_1088,null,null
prot_1089,null,null
prot_1090,null,null
prot_1091,null,null
prot_1092,null,null
prot_1093,null,null
prot_1094,null,null
prot_1095,null,null
prot_1096,null,null
prot_1097,null,null
prot_1098,null,null
prot_1099,null,null
prot_1100,null,null
prot_1101,null,null
prot_1102,null,null
prot_1103,null,null
prot_1104,null,null
prot_1105,null,null
prot_1106,null,null
prot_1107,null,null
prot_1108,null,null
prot_1109,null,null
prot_1110,null,null
prot_1111,null,null
prot_1112,null,null
prot_1113,null,null
prot_1114,null,null
prot_1115,null,null
prot_1116,null,null
prot_1117,null,null
prot_1118,null,null
prot_1119,null,null
prot_1120,null,null
prot_1121,null,null
prot_1122,null,null
prot_1123,null,null
prot_1124,null,null
prot_1125,null,null
prot_1126,null,null
prot_1127,null,null
prot_1128,null,null
